application_id,member_id,joined_on,member_status,solde,opened_on,account_status,requested_amount,term_months,purpose,product_id,plafond_produit,seuil_caution,exceptionnel,tax_status,esg_exclusion,has_external_credits,external_proofs_ok,applied_at,ca,cmv,operating_costs,financial_income,personal_income,family_cost,existing_debt_service,fonds_propres,total_debt,total_assets,current_assets,current_liabilities,stock_moyen,resultat_net,preuve_revenu,preuve_charge,saisonnier,dependance,concurrence,valeur_garanties,has_snap,epargne_3m,epargne_6m,nb_mvt_90j,nb_solde_ok,nb_solde,nb_impaye,max_jours_past,max_jours_out,nb_grave,ext_epargne_6m,ext_mvt_90j,bic_incidents,signaux_pat,label_defaut,label_par30_futur
18679,20760,2020-03-03,actif,657490,2020-03-03,actif,2372640,12,Fonds VOL-0020748,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,2346868,1126496,469373,18000,188000,68000,28000,469373,187749,1056090,422436,234686,168974,187749,N1,N1,False,False,5,0.0,1,143322,95070,0,0,0,0,0,0,0,0,0,0,0,0,0
18680,20761,2016-07-26,actif,1103974,2016-07-26,actif,2380560,12,Fonds VOL-0020749,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,2355059,1153978,494562,19000,189000,69000,29000,471011,188404,1059776,423910,235505,173096,188404,N3,N1,False,False,6,0.0,1,54981,81221,0,1,1,0,0,0,0,0,0,0,0,0,0
18681,20762,2017-02-04,actif,1023106,2017-02-04,actif,2388480,12,Fonds VOL-0020750,1,3000000,2000000,False,non_fourni,False,True,True,2026-09-14 13:04:35.241438+00:00,2363250,1181625,283590,20000,190000,70000,30000,472650,189060,1063462,425385,236325,177243,189060,N2,N2,False,False,7,0.0,1,74133,100373,0,1,1,0,0,0,0,77604,0,0,0,0,0
18682,20763,2017-02-16,actif,1661497,2017-02-16,actif,2396400,10,Fonds VOL-0020751,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,2371441,1209434,308287,21000,191000,71000,31000,474288,189715,1067148,426859,237144,181415,189715,N3,N2,False,False,8,0.0,1,47662,73902,0,2,2,0,0,0,0,0,0,0,0,0,0
18683,20764,2016-10-02,actif,1030846,2016-10-02,actif,2404320,10,Fonds VOL-0020752,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,2379632,1237408,333148,22000,192000,72000,32000,475926,190370,1070834,428333,237963,185611,190370,N3,N1,False,False,1,0.0,1,58345,84585,0,0,0,0,0,0,0,0,0,0,0,0,0
18684,20765,2016-01-16,actif,908282,2016-01-16,actif,2412240,10,Fonds VOL-0020753,1,3000000,2000000,False,a_verifier,False,True,True,2026-09-14 13:04:35.241438+00:00,2387823,1265546,358173,23000,193000,73000,33000,477564,191025,1074520,429808,238782,189831,191025,N3,N2,False,False,2,0.0,1,101506,105084,0,1,1,0,0,0,0,77680,0,0,0,0,0
18685,20766,2019-09-11,actif,1084240,2019-09-11,actif,2420160,10,Fonds VOL-0020754,1,3000000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,2396014,1293847,383362,24000,194000,74000,34000,479202,191681,1078206,431282,239601,194077,191681,N3,N1,False,True,3,0.0,1,95037,84610,0,0,0,0,0,0,0,0,0,0,0,0,0
18686,20767,2018-10-17,actif,1350630,2018-10-17,actif,2428080,10,Fonds VOL-0020755,1,3000000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,2404205,1322312,408714,25000,195000,75000,35000,480841,192336,1081892,432756,240420,198346,192336,N3,N1,False,False,4,0.0,1,112346,138586,0,2,2,0,0,0,0,0,0,0,0,0,0
18687,20768,2018-01-27,actif,1779428,2018-01-27,actif,2436000,8,Fonds VOL-0020756,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,2412396,1350941,434231,26000,196000,76000,36000,482479,192991,1085578,434231,241239,202641,192991,N2,N2,False,False,5,0.0,1,128734,118307,17,0,0,0,0,0,0,0,0,0,0,0,0
18688,20769,2016-09-18,actif,1627014,2016-09-18,actif,2443920,10,Fonds VOL-0020757,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,2420587,1379734,459911,27000,197000,77000,37000,484117,193646,1089264,435705,242058,206960,193646,N1,N2,False,False,6,0.0,1,168740,122076,0,2,2,0,0,0,0,125399,0,0,0,0,0
18689,20770,2017-05-22,actif,1233664,2017-05-22,actif,2451840,10,Fonds VOL-0020758,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,2428778,1408691,485755,28000,198000,78000,38000,485755,194302,1092950,437180,242877,211303,194302,N3,N1,False,False,7,0.0,1,105168,131408,0,1,1,0,0,0,0,0,0,0,0,0,0
18690,20771,2017-07-10,actif,1239874,2017-07-10,actif,2459760,10,Fonds VOL-0020759,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,2436969,1437811,511763,29000,199000,79000,39000,487393,194957,1096636,438654,243696,215671,194957,N2,N1,False,False,8,0.0,1,92003,90072,0,1,1,0,0,0,0,0,0,0,0,0,0
18691,20772,2015-10-20,actif,1397768,2015-10-20,actif,2467680,8,Fonds VOL-0020760,1,3000000,2000000,False,a_verifier,False,True,True,2026-09-14 13:04:35.241438+00:00,2445160,978064,293419,0,200000,80000,0,489032,195612,1100322,440128,244516,146709,195612,N2,N2,False,False,1,0.0,1,151711,107336,0,0,0,0,0,0,0,127842,0,0,0,0,0
18692,20773,2021-01-03,actif,1309438,2021-01-03,actif,2475600,10,Fonds VOL-0020761,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,2453351,1005873,318935,1000,201000,81000,1000,490670,196268,1104007,441603,245335,150880,196268,N1,N1,False,False,2,0.0,1,117923,107496,0,2,2,0,0,0,0,0,0,0,0,0,0
18693,20774,2018-04-18,actif,1115782,2018-04-18,actif,2483520,10,Fonds VOL-0020762,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,2461542,1033847,344615,2000,202000,82000,2000,492308,196923,1107693,443077,246154,155077,196923,N2,N2,False,False,3,0.0,1,47897,103143,0,1,1,0,0,0,0,0,0,0,0,0,0
18694,20775,2018-11-25,actif,1198842,2018-11-25,actif,2491440,12,Fonds VOL-0020763,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,2469733,1061985,370459,3000,203000,83000,3000,493946,197578,1111379,444551,246973,159297,197578,N3,N2,False,True,4,0.0,1,61118,87358,0,2,2,0,0,0,0,79520,0,0,0,0,0
18695,20776,2020-12-07,actif,1138859,2020-12-07,actif,2499360,12,Fonds VOL-0020764,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,2477924,1090286,396467,4000,204000,84000,4000,495584,198233,1115065,446026,247792,163542,198233,N3,N1,False,False,5,0.0,1,79579,105819,0,0,0,0,0,0,0,0,0,0,0,0,0
18696,20777,2018-01-07,actif,931970,2018-01-07,actif,2507280,12,Fonds VOL-0020765,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,2486115,1118751,422639,5000,205000,85000,5000,497223,198889,1118751,447500,248611,167812,198889,N3,N2,False,False,6,0.0,1,172295,125201,0,1,1,0,0,0,0,0,0,0,0,0,0
18697,20778,2019-01-28,actif,1286578,2019-01-28,actif,2515200,10,Fonds VOL-0020766,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,2494306,1147380,448975,6000,206000,86000,6000,498861,199544,1122437,448975,249430,172107,199544,N2,N1,False,False,7,0.0,1,178832,130996,0,1,1,0,0,0,0,0,0,0,0,0,0
18698,20779,2019-01-27,actif,1519691,2019-01-27,actif,2523120,8,Fonds VOL-0020767,1,3000000,2000000,False,a_verifier,False,True,True,2026-09-14 13:04:35.241438+00:00,2502497,1176173,475474,7000,207000,87000,7000,500499,200199,1126123,450449,250249,176425,200199,N2,N2,False,False,8,0.0,1,154434,144007,1,2,2,0,0,0,0,88397,0,0,0,0,0
18699,20780,2019-05-26,actif,1259402,2019-05-26,actif,2531040,10,Fonds VOL-0020768,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,2510688,1205130,502137,8000,208000,88000,8000,502137,200855,1129809,451923,251068,180769,200855,N3,N1,False,False,1,0.0,1,93720,86675,0,0,0,0,0,0,0,0,0,0,0,0,0
18700,20781,2016-12-03,actif,1242834,2016-12-03,actif,2538960,10,Fonds VOL-0020769,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,2518879,1234250,528964,9000,209000,89000,9000,503775,201510,1133495,453398,251887,185137,201510,N1,N2,False,False,2,0.0,1,87548,113788,0,1,1,0,0,0,0,0,0,0,0,0,0
18701,20782,2019-12-08,actif,608713,2019-12-08,actif,2546880,8,Fonds VOL-0020770,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,2527070,1263535,303248,10000,210000,20000,10000,505414,202165,1137181,454872,252707,189530,202165,N2,N1,False,False,3,0.0,1,36221,88195,0,1,2,0,16,0,0,104862,0,0,0,0,0
18702,20783,2025-04-01,actif,565248,2025-04-01,actif,2554800,10,Fonds VOL-0020771,1,3000000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,2535261,1292983,329583,11000,211000,21000,11000,507052,202820,1140867,456346,253526,193947,202820,N2,N1,False,False,4,0.0,1,158630,148203,0,0,0,0,0,0,0,0,0,0,0,0,0
18703,20784,2023-07-20,actif,713231,2023-07-20,actif,2562720,12,Fonds VOL-0020772,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,2543452,1322595,356083,12000,212000,22000,12000,508690,203476,1144553,457821,254345,198389,203476,N2,N1,False,True,5,0.0,1,145004,97911,0,0,0,0,0,0,0,0,0,0,0,0,0
18704,20785,2021-12-18,actif,718436,2021-12-18,actif,2570640,10,Fonds VOL-0020773,1,3000000,2000000,False,a_verifier,False,True,True,2026-09-14 13:04:35.241438+00:00,2551643,1352370,382746,13000,213000,23000,13000,510328,204131,1148239,459295,255164,202855,204131,N1,N2,False,False,6,0.0,1,79590,69163,0,1,1,0,0,0,0,67262,0,0,0,0,0
18705,20786,2025-06-13,actif,698888,2025-06-13,actif,2578560,8,Fonds VOL-0020774,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,2559834,1382310,409573,14000,214000,24000,14000,511966,204786,1151925,460770,255983,207346,204786,N3,N2,False,False,7,0.0,1,56113,82353,6,0,1,0,16,0,0,0,0,0,0,0,0
18706,20787,2020-08-27,actif,579323,2020-08-27,actif,2586480,10,Fonds VOL-0020775,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,2568025,1412413,436564,15000,215000,25000,15000,513605,205442,1155611,462244,256802,211861,205442,N2,N1,False,False,8,0.0,1,179764,132670,0,0,1,0,8,0,0,0,0,0,0,0,0
18707,20788,2020-04-18,actif,601354,2020-04-18,actif,2594400,12,Fonds VOL-0020776,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,2576216,1442680,463718,16000,216000,26000,16000,515243,206097,1159297,463718,257621,216402,206097,N1,N2,False,False,1,0.0,1,145745,98652,0,0,0,0,0,0,0,0,0,0,0,0,0
18708,20789,2020-10-29,actif,563355,2020-10-29,actif,2602320,10,Fonds VOL-0020777,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,2584407,1473111,491037,17000,217000,27000,17000,516881,206752,1162983,465193,258440,220966,206752,N2,N1,False,False,2,0.0,1,111957,101530,0,1,1,0,0,0,0,146503,0,0,0,0,0
18709,20790,2022-10-20,actif,593114,2022-10-20,actif,2610240,8,Fonds VOL-0020778,1,3000000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,2592598,1503706,518519,18000,218000,28000,18000,518519,207407,1166669,466667,259259,225555,207407,N3,N1,False,False,3,0.0,1,47063,72927,0,0,0,0,0,0,0,0,0,0,0,0,0
18710,20791,2021-09-26,actif,558261,2021-09-26,actif,2618160,12,Fonds VOL-0020779,1,3000000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,2600789,1534465,546165,19000,219000,29000,19000,520157,208063,1170355,468142,260078,230169,208063,N2,N1,False,False,4,0.0,1,96399,122639,0,0,0,0,0,0,0,0,0,0,0,0,0
18711,20792,2023-06-20,actif,662996,2023-06-20,actif,2626080,12,Fonds VOL-0020780,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,2608980,1043592,313077,20000,220000,30000,20000,521796,208718,1174041,469616,260898,156538,208718,N2,N1,False,False,5,0.0,1,83004,70313,0,1,1,0,0,0,0,96927,0,0,0,0,0
18712,20793,2020-01-13,actif,659621,2020-01-13,actif,2634000,10,Fonds VOL-0020781,1,3000000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,2617171,1073040,340232,21000,221000,31000,21000,523434,209373,1177726,471090,261717,160956,209373,N3,N1,False,True,6,0.0,1,94298,87454,0,0,0,0,0,0,0,0,0,0,0,0,0
18713,20794,2021-04-21,actif,654928,2021-04-21,actif,2641920,10,Fonds VOL-0020782,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,2625362,1102652,367550,22000,222000,32000,22000,525072,210028,1181412,472565,262536,165397,210028,N1,N2,False,False,7,0.0,1,98842,83512,0,0,0,0,0,0,0,0,0,0,0,0,0
18714,20795,2020-05-15,actif,832955,2020-05-15,actif,2649840,12,Fonds VOL-0020783,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,2633553,1132427,395032,23000,223000,33000,23000,526710,210684,1185098,474039,263355,169864,210684,N2,N2,False,False,8,0.0,1,84940,121860,0,2,2,0,0,0,0,101507,0,0,0,0,0
18715,20796,2024-05-22,actif,536745,2024-05-22,actif,2657760,8,Fonds VOL-0020784,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,2641744,1162367,422679,24000,224000,34000,24000,528348,211339,1188784,475513,264174,174355,211339,N1,N1,False,False,1,0.0,1,177932,130838,0,2,2,0,0,0,0,0,0,0,0,0,0
18716,20797,2022-09-05,actif,668524,2022-09-05,actif,2665680,12,Fonds VOL-0020785,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,2649935,1192470,450488,25000,225000,35000,25000,529987,211994,1192470,476988,264993,178870,211994,N3,N2,False,False,2,0.0,1,115416,113852,0,0,0,0,0,0,0,0,0,0,0,0,0
18717,20798,2020-03-20,actif,672410,2020-03-20,actif,2673600,8,Fonds VOL-0020786,1,3000000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,2658126,1222737,478462,26000,226000,36000,26000,531625,212650,1196156,478462,265812,183410,212650,N3,N1,False,False,3,0.0,1,78758,115180,0,1,1,0,0,0,0,0,0,0,0,0,0
18718,20799,2020-06-22,actif,608736,2020-06-22,actif,2681520,12,Fonds VOL-0020787,1,3000000,2000000,False,non_fourni,False,True,True,2026-09-14 13:04:35.241438+00:00,2666317,1253168,506600,27000,227000,37000,27000,533263,213305,1199842,479937,266631,187975,213305,N3,N2,False,False,4,0.0,1,117814,107387,0,1,1,0,0,0,0,112444,0,0,0,0,0
18719,20800,2024-05-11,actif,588639,2024-05-11,actif,2689440,12,Fonds VOL-0020788,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,2674508,1283763,534901,28000,228000,38000,28000,534901,213960,1203528,481411,267450,192564,213960,N3,N1,False,False,5,0.0,1,52399,78639,0,1,2,0,16,0,0,0,0,0,0,0,0
18720,20801,2025-02-07,actif,595703,2025-02-07,actif,2697360,12,Fonds VOL-0020789,1,3000000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,2682699,1314522,563366,29000,229000,39000,29000,536539,214615,1207214,482885,268269,197178,214615,N3,N2,False,False,6,0.0,1,81172,70745,0,0,0,0,0,0,0,0,0,0,0,0,0
18721,20802,2020-07-24,actif,685159,2020-07-24,actif,2705280,12,Fonds VOL-0020790,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,2690890,1345445,322906,0,230000,40000,30000,538178,215271,1210900,484360,269089,201816,215271,N2,N1,False,True,7,0.0,1,120256,131035,0,0,0,0,0,0,0,58909,0,0,0,0,0
18722,20803,2024-06-15,actif,774736,2024-06-15,actif,2713200,10,Fonds VOL-0020791,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,2699081,1376531,350880,1000,231000,41000,31000,539816,215926,1214586,485834,269908,206479,215926,N3,N1,False,False,8,0.0,1,159571,132364,0,0,1,0,8,0,0,0,0,0,0,0,0
18723,20804,2025-05-08,actif,693481,2025-05-08,actif,2721120,12,Fonds VOL-0020792,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,2707272,1407781,379018,2000,232000,42000,32000,541454,216581,1218272,487308,270727,211167,216581,N3,N2,False,False,1,0.0,1,125552,151792,0,0,0,0,0,0,0,0,0,0,0,0,0
18724,20805,2024-07-29,actif,722217,2024-07-29,actif,2729040,10,Fonds VOL-0020793,1,3000000,2000000,False,non_fourni,False,True,True,2026-09-14 13:04:35.241438+00:00,2715463,1439195,407319,3000,233000,43000,33000,543092,217237,1221958,488783,271546,215879,217237,N2,N2,False,False,2,0.0,1,175409,108896,0,1,1,0,0,0,0,95836,0,0,0,0,0
18725,20806,2025-01-23,actif,686077,2025-01-23,actif,2736960,8,Fonds VOL-0020794,1,3000000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,2723654,1470773,435784,4000,234000,44000,34000,544730,217892,1225644,490257,272365,220615,217892,N3,N2,False,False,3,0.0,1,47662,57975,0,0,0,0,0,0,0,0,0,0,0,0,0
18726,20807,2024-05-11,actif,695306,2024-05-11,actif,2744880,10,Fonds VOL-0020795,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,2731845,1502514,464413,5000,235000,45000,35000,546369,218547,1229330,491732,273184,225377,218547,N2,N1,False,False,4,0.0,1,55122,59303,0,0,1,0,8,0,0,0,0,0,0,0,0
18727,20808,2023-06-21,actif,669033,2023-06-21,actif,2752800,10,Fonds VOL-0020796,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,2740036,1534420,493206,6000,236000,46000,36000,548007,219202,1233016,493206,274003,230163,219202,N3,N1,False,False,5,0.0,1,147147,136720,0,0,0,0,0,0,0,0,0,0,0,0,0
18728,20809,2023-09-06,actif,811013,2023-09-06,actif,2760720,12,Fonds VOL-0020797,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,2748227,1566489,522163,7000,237000,47000,37000,549645,219858,1236702,494680,274822,234973,219858,N2,N1,False,False,6,0.0,1,164917,154490,0,1,2,0,16,0,0,90154,0,0,0,0,0
18729,20810,2023-01-19,actif,557174,2023-01-19,actif,2768640,10,Fonds VOL-0020798,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,2756418,1598722,551283,8000,238000,48000,38000,551283,220513,1240388,496155,275641,239808,220513,N1,N1,False,False,7,0.0,1,110736,100309,0,1,1,0,0,0,0,0,0,0,0,0,0
18730,20811,2020-06-08,actif,641423,2020-06-08,actif,2776560,8,Fonds VOL-0020799,1,3000000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,2764609,1631119,580567,9000,239000,49000,39000,552921,221168,1244074,497629,276460,244667,221168,N2,N2,False,True,8,0.0,1,139508,92415,0,2,2,0,0,0,0,0,0,0,0,0,0
18731,20812,2026-07-14,actif,21318,2026-07-14,actif,2784480,10,Fonds VOL-0020800,1,3000000,2000000,False,a_verifier,False,True,True,2026-09-14 13:04:35.241438+00:00,2772800,1109120,332736,10000,40000,50000,0,554560,221824,1247760,499104,277280,166368,221824,N3,N1,False,False,1,0.0,1,105720,73018,5,0,0,0,0,0,0,108640,48,0,0,0,0
18732,20817,2026-07-03,actif,27717,2026-07-03,actif,2792404,8,Fonds VOL-0020805,1,3000000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,2813755,1266189,365788,15000,45000,51000,5000,562751,225100,1266189,506475,281375,189928,225100,N2,N1,False,False,6,0.0,1,27717,27717,0,1,1,0,0,0,0,112029,34,0,0,0,0
18733,20824,2021-09-24,actif,737478,2021-09-24,actif,2800330,10,Fonds VOL-0020812,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,2871092,1492967,401952,22000,52000,52000,12000,574218,229687,1291991,516796,287109,223945,229687,N2,N2,False,False,5,0.0,1,168431,158004,0,0,0,1,16,16,1,0,0,0,0,1,0
18734,20825,2024-11-13,actif,662551,2024-11-13,actif,2808250,12,Fonds VOL-0020813,1,3000000,2000000,False,non_fourni,False,True,True,2026-09-14 13:04:35.241438+00:00,2879283,1526019,431892,23000,53000,53000,13000,575856,230342,1295677,518270,287928,228902,230342,N2,N1,False,False,6,0.0,1,124561,150801,0,1,1,0,0,0,1,137237,0,1,0,0,0
18735,20826,2025-01-05,actif,661984,2025-01-05,actif,2816170,8,Fonds VOL-0020814,1,3000000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,2887474,1559235,461995,24000,54000,54000,14000,577494,230997,1299363,519745,288747,233885,230997,N1,N1,False,False,7,0.0,1,48144,74384,0,0,0,0,0,0,1,0,0,0,0,0,0
18736,20827,2023-03-20,actif,693629,2023-03-20,actif,2824090,12,Fonds VOL-0020815,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,2895665,1592615,492263,25000,55000,55000,15000,579133,231653,1303049,521219,289566,238892,231653,N1,N1,False,False,8,0.0,1,118624,128621,0,0,0,0,0,0,1,0,0,0,0,0,0
18737,20828,2022-08-17,actif,697014,2022-08-17,actif,2832010,10,Fonds VOL-0020816,1,3000000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,2903856,1626159,522694,26000,56000,56000,16000,580771,232308,1306735,522694,290385,243923,232308,N3,N2,False,False,1,0.0,1,148318,101225,0,1,1,1,40,40,1,0,0,0,0,1,1
18738,20829,2024-05-08,actif,746924,2024-05-08,actif,2839930,8,Fonds VOL-0020817,1,3000000,2000000,False,non_fourni,False,True,True,2026-09-14 13:04:35.241438+00:00,2912047,1659866,553288,27000,57000,57000,17000,582409,232963,1310421,524168,291204,248979,232963,N3,N2,False,True,2,0.0,1,165858,136549,0,1,2,1,32,32,1,128222,0,1,0,1,1
18739,20830,2021-04-20,actif,693849,2021-04-20,actif,2847850,10,Fonds VOL-0020818,1,3000000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,2920238,1693738,584047,28000,58000,58000,18000,584047,233619,1314107,525642,292023,254060,233619,N1,N1,False,False,3,0.0,1,142842,132415,0,0,0,0,0,0,1,0,0,0,0,0,0
18740,20831,2020-09-14,actif,684650,2020-09-14,actif,2855770,8,Fonds VOL-0020819,1,3000000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,2928429,1727773,614970,29000,59000,59000,19000,585685,234274,1317793,527117,292842,259165,234274,N1,N1,False,False,4,0.0,1,45571,50289,0,0,0,0,0,0,1,0,0,0,0,0,0
18741,20832,2023-08-02,actif,690884,2023-08-02,actif,2863690,8,Intrants VOL-0020820,2,2500000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,2936620,1174648,352394,0,60000,60000,20000,587324,234929,1321479,528591,293662,176197,234929,N3,N1,True,False,5,0.0,1,80205,88162,0,0,0,0,0,0,0,68284,0,0,0,0,0
18742,20833,2020-06-01,actif,618197,2020-06-01,actif,2871610,10,Intrants VOL-0020821,2,2500000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,2944811,1207372,382825,1000,61000,61000,21000,588962,235584,1325164,530065,294481,181105,235584,N3,N1,True,False,6,0.0,1,114580,104153,0,0,1,0,8,0,0,0,0,0,0,0,0
18743,20834,2020-10-12,actif,781979,2020-10-12,actif,2879530,8,Intrants VOL-0020822,2,2500000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,2953002,1240260,413420,2000,62000,62000,22000,590600,236240,1328850,531540,295300,186039,236240,N2,N1,True,False,7,0.0,1,91103,117343,0,0,1,0,16,0,0,0,0,0,0,0,0
18744,20835,2023-03-30,actif,730842,2023-03-30,actif,2887450,12,Intrants VOL-0020823,2,2500000,2000000,False,en_regle,False,True,True,2026-09-14 13:04:35.241438+00:00,2961193,1273312,444178,3000,63000,63000,23000,592238,236895,1332536,533014,296119,190996,236895,N2,N1,True,False,8,0.0,1,119415,145655,0,1,2,0,16,0,0,93353,0,0,0,0,0
18745,20836,2020-07-30,actif,857772,2020-07-30,actif,2895370,12,Intrants VOL-0020824,2,2500000,2000000,False,a_verifier,False,False,False,2026-09-14 13:04:35.241438+00:00,2969384,1306528,475101,4000,64000,64000,24000,593876,237550,1336222,534489,296938,195979,237550,N3,N1,True,False,1,0.0,1,148418,101325,0,0,1,0,16,0,0,0,0,0,0,0,0
18746,20837,2025-12-07,actif,757094,2025-12-07,actif,2903290,8,Intrants VOL-0020825,2,2500000,2000000,False,non_fourni,False,False,False,2026-09-14 13:04:35.241438+00:00,2977575,1339908,506187,5000,65000,65000,25000,595515,238206,1339908,535963,297757,200986,238206,N1,N1,True,False,2,0.0,1,156107,145680,17,0,0,0,0,0,0,0,0,0,0,0,0
18747,20838,2024-07-09,actif,687890,2024-07-09,actif,2911210,10,Intrants VOL-0020826,2,2500000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,2985766,1373452,537437,6000,66000,66000,26000,597153,238861,1343594,537437,298576,206017,238861,N1,N1,True,True,3,0.0,1,164717,154290,0,1,2,0,16,0,0,0,0,0,0,0,0
18748,20839,2026-01-20,actif,646755,2026-01-20,actif,2919130,8,Intrants VOL-0020827,2,2500000,2000000,False,non_fourni,False,True,True,2026-09-14 13:04:35.241438+00:00,2993957,1407159,568851,7000,67000,67000,27000,598791,239516,1347280,538912,299395,211073,239516,N2,N1,True,False,4,0.0,1,140549,93456,20,1,2,0,16,0,0,66938,3,0,0,0,0
18749,20840,2025-03-01,actif,644891,2025-03-01,actif,127050,12,Intrants VOL-0020828,2,2500000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,3002148,1441031,600429,8000,68000,68000,28000,600429,240171,1350966,540386,300214,216154,240171,N3,N2,True,False,5,0.0,1,170013,159586,0,0,1,0,8,0,0,0,0,0,0,0,0
18750,20841,2019-11-21,actif,670251,2019-11-21,actif,134970,8,Intrants VOL-0020829,2,2500000,2000000,False,en_regle,False,False,False,2026-09-14 13:04:35.241438+00:00,3010339,1475066,632171,9000,69000,69000,29000,602067,240827,1354652,541861,301033,221259,240827,N1,N2,True,False,6,0.0,1,146306,135879,0,0,0,0,0,0,0,0,0,0,0,0,0
18751,20842,2019-10-25,actif,1834291,2019-10-25,actif,142890,10,Fonds VOL-0020830,1,3000000,2000000,False,non_fourni,False,True,True,2026-09-14 13:04:35.241438+00:00,3018530,1509265,362223,10000,70000,70000,30000,603706,241482,1358338,543335,301853,226389,241482,N3,N2,False,False,7,0.0,1,139537,129110,3,1,1,0,0,0,0,74882,0,0,0,0,0
